date,away_team,away_score,home_team,home_score,game_note
2025-09-14,Capital,2,Hanover,0,
2025-09-14,Ohio Northern,0,Case Western,6,
2025-09-14,Centre,1,Mt St Joseph,0,
2025-09-14,Chris Newport,2,Ohio Wesleyan,1,
2025-09-14,NE Wesleyan,7,Cornell IA,1,
2025-09-14,Carnegie Mellon,2,Cortland St,0,
2025-09-14,Madonna,2,Alma,3,
2025-09-14,Mt Union,0,Denison,0,
2025-09-14,WI LaCrosse,4,Edgewood,0,
2025-09-14,Berry,6,Greensboro,0,
2025-09-14,WI Whitewater,0,Grinnell,1,
2025-09-14,Hendrix,1,Rhodes,2,
2025-09-14,Huntingdon,0,Oglethorpe,6,
2025-09-14,Illinois Col,0,Kalamazoo,4,
2025-09-14,Baldwin-Wallace,0,John Carroll,1,
2025-09-14,Juniata,1,PSU-Altoona,0,
2025-09-14,Lawrence,2,WI Stevens Pt,2,
2025-09-14,Webster,1,Aurora,0,
2025-09-14,McMurry,1,Trinity TX,4,
2025-09-14,Middlebury,1,Vassar,0,
2025-09-14,Millsaps,0,Univ Ozarks,0,
2025-09-14,TX Lutheran,0,Misericordia,1,
2025-09-14,Purchase,10,Yeshiva,0,
2025-09-14,St Benedict,1,WI Oshkosh,2,
2025-09-14,Bethel MN,1,WI Stout,2,
2025-09-14,Skidmore,0,Williams,4,
2025-09-14,SUNY Delhi,1,ME Maritime,3,
2025-09-14,Arcadia,2,Farmingdale,0,
2025-09-14,SUNY Cobleskill,1,Thomas ME,3,
2025-09-14,IL Wesleyan,2,Wartburg,1,
2025-09-14,Washington StL,1,Trine,1,
2025-09-14,Linfield,4,Willamette,1,
2025-09-14,Wooster,0,Buffalo St,0,
2025-09-14,Washington & Lee,0,Emory,1,
2025-09-14,ME Presque Isle,1,Fisher,3,
2025-09-14,Hardin-Simmons,4,SW Univ TX,3,
2025-09-14,Pitt-Greensburg,1,Penn Col Tech,3,
2025-09-14,LaGrange,2,Centenary,0,
2025-09-14,Berea,2,Salem NC,3,
2025-09-14,George Fox,0,Pacific OR,0,
2025-09-14,Montclair St,4,Manhattanville,0,
2025-09-14,J&W NC,1,NC Wesleyan,0,
2025-09-14,Carroll MT,1,Whitman,1,
2025-09-15,Carroll WI,3,Beloit,0,
2025-09-15,Sarah Lawrence,0,Rutgers-Newark,2,
2025-09-15,Emory,9,Peace,0,
2025-09-15,W Connecticut,4,St Joseph CT,1,
2025-09-15,Trinity DC,0,Hollins,10,
2025-09-16,Colby,3,U New England,0,
2025-09-16,Keene St,1,Colby-Sawyer,1,
2025-09-16,Johns Hopkins,4,College of NJ,0,
2025-09-16,Concordia Mhd,0,Hamline,2,
2025-09-16,Sewanee,3,Covenant,0,
2025-09-16,Hanover,2,DePauw,2,
2025-09-16,Thiel,0,Hilbert,4,
2025-09-16,Hope,3,Wheaton IL,0,
2025-09-16,Berry,4,Huntingdon,1,
2025-09-16,Greenville,2,Illinois Col,1,
2025-09-16,Gust Adolphus,4,Augsburg,3,
2025-09-16,Adrian,2,Wilmington OH,3,
2025-09-16,Endicott,0,Babson,0,
2025-09-16,MA Maritime,0,N England Col,2,
2025-09-16,Oberlin,0,Otterbein,2,
2025-09-16,St John Fisher,2,Rochester NY,3,
2025-09-16,Rutgers-Camden,2,Bryn Mawr,0,
2025-09-16,St Mary's MN,1,Bethel MN,0,
2025-09-16,St Lawrence,7,SUNY Canton,0,
2025-09-16,Carleton MN,1,St Olaf,1,
2025-09-16,La Roche,0,St Vincent,7,
2025-09-16,W New England,1,Smith,1,
2025-09-16,S Maine,2,Bowdoin,5,
2025-09-16,PSU-Behrend,1,SUNY Fredonia,0,
2025-09-16,Carolina Univ,0,Brevard,9,
2025-09-16,Carlow,0,Waynesburg,6,
2025-09-16,Springfield,0,Wesleyan CT,6,
2025-09-16,Maranatha Bap,0,WI Lutheran,12,
2025-09-16,WI Stevens Pt,2,Dubuque,2,
2025-09-16,Worcester St,0,Clark MA,3,
2025-09-16,Rivier,7,Nichols,2,
2025-09-16,Lehman,1,Old Westbury,2,
2025-09-16,Le Tourneau,0,Howard Payne,2,
2025-09-16,St Joseph's NY,0,Pratt Inst,14,
2025-09-16,Fitchburg St,1,Regis MA,2,
2025-09-16,Eastern Univ,4,Immaculata,0,
2025-09-16,Tougaloo,0,Belhaven MS,9,
2025-09-16,NVU-Lyndon,0,ME Farmington,10,
2025-09-16,Tufts,2,Gordon,1,
2025-09-16,Rensselaer,0,Mt St Vincent,0,
2025-09-16,Olivet MI,0,Lourdes,6,
2025-09-16,ME Ft Kent,1,Assumption,2,
2025-09-16,Hannibal-Lagr,2,Principia,0,
2025-09-17,Pomona-Pitzer,2,Cal Lutheran,1,
2025-09-17,LaGrange,0,Albany GA,3,
2025-09-17,Ohio Wesleyan,0,Capital,3,
2025-09-17,Carthage,1,Lake Forest,5,
2025-09-17,MA Col Lib Arts,0,Castleton,5,
2025-09-17,Chapman,2,Caltech,0,
2025-09-17,Chicago,2,North Park,0,
2025-09-17,Wilkes,2,Albright,0,
2025-09-17,Roanoke,0,Chris Newport,2,
2025-09-17,Coe,0,Monmouth IL,0,
2025-09-17,Alfred,0,Cortland St,1,
2025-09-17,Macalester,1,St Catherine,4,
2025-09-17,Elmira,0,Alfred St,2,
2025-09-17,Rockford,0,Concordia IL,1,
2025-09-17,Brockport St,1,Allegheny,0,
2025-09-17,Martin Luther,2,Crown MN,1,
2025-09-17,Alma,1,Heidelberg,2,
2025-09-17,Alvernia,0,PSU-Abington,1,
2025-09-17,Delaware Val,3,Cairn,2,
2025-09-17,Haverford,0,DeSales,0,
2025-09-17,York PA,0,Dickinson,2,
2025-09-17,Milwaukee Eng,3,Dominican IL,0,
2025-09-17,Earlham,0,Muskingum,4,
2025-09-17,E Mennonite,1,Virginia St,4,
2025-09-17,Amherst,2,Emerson,0,
2025-09-17,Hendrix,0,E Texas Bap,0,
2025-09-17,Westfield St,0,E Connecticut,1,
2025-09-17,Lakeland,0,Edgewood,6,
2025-09-17,Elizabethtown,0,Ursinus,0,
2025-09-17,Kalamazoo,0,Elmhurst,1,
2025-09-17,Framingham St,0,Springfield,2,
2025-09-17,Pitt-Greensburg,1,Franciscan OH,2,
2025-09-17,Frank & Marsh,0,Arcadia,0,
2025-09-17,Shenandoah,2,Gettysburg,2,
2025-09-17,Guilford,0,Greensboro,0,
2025-09-17,Carnegie Mellon,2,Grove City,1,
2025-09-17,Peace,1,Regent,1,
2025-09-17,Hamilton,1,Utica,0,
2025-09-17,Pitt-Bradford,0,Hiram,5,
2025-09-17,Geneseo St,0,Hobart & Smith,1,
2025-09-17,Marymount VA,0,Hood,1,
2025-09-17,Ithaca,0,Scranton,1,
2025-09-17,Westminster PA,0,John Carroll,4,
2025-09-17,Brandeis,4,J&W RI,1,
2025-09-17,Asbury,1,Mt St Joseph,1,
2025-09-17,Juniata,3,Notre Dame MD,1,
2025-09-17,Kenyon,0,Mt Union,0,
2025-09-17,King's PA,3,Lycoming,4,
2025-09-17,Knox,4,Eureka,0,
2025-09-17,La Verne,0,Occidental,1,
2025-09-17,Lebanon Val,3,Lancaster Bib,0,
2025-09-17,Augustana IL,1,Wartburg,5,
2025-09-17,Lyon,2,Univ Ozarks,5,
2025-09-17,Huntington,11,Manchester,0,
2025-09-17,Aurora,0,IL Tech,4,
2025-09-17,Marian WI,0,St Norbert,2,
2025-09-17,Chatham,1,Marietta,1,
2025-09-17,Wilson,2,Mary Baldwin,2,
2025-09-17,Worcester Tech,2,MA Dartmouth,0,
2025-09-17,McDaniel,2,PSU-Harrisburg,1,
2025-09-17,PSU-Berks,0,Messiah,7,
2025-09-17,Shaw NC,1,Methodist,1,
2025-09-17,Trine,3,Millikin,1,
2025-09-17,R Stockton,2,Moravian,0,
2025-09-17,Muhlenberg,0,Susquehanna,4,
2025-09-17,Plattsburgh St,2,Norwich,0,
2025-09-17,Marywood,3,Oswego St,1,
2025-09-17,Concordia WI,3,Benedictine IL,0,
2025-09-17,Ramapo,0,Drew,3,
2025-09-17,Stevenson,1,Randolph-Macon,1,
2025-09-17,Randolph Col,1,Meredith,1,
2025-09-17,Webster,0,Rose-Hulman,2,
2025-09-17,Mt St Mary NY,1,Rutgers-Newark,5,
2025-09-17,Catholic,1,St Mary's MD,2,
2025-09-17,Franklin,0,Spalding,4,
2025-09-17,Ohio Chr,0,Bluffton,6,
2025-09-17,SUNY New Paltz,1,Farmingdale,0,
2025-09-17,Vassar,4,SUNY Oneonta,1,
2025-09-17,SUNY Potsdam,1,Hartwick,0,
2025-09-17,Salem MA,0,Thomas ME,0,
2025-09-17,Union NY,1,Middlebury,2,
2025-09-17,Coast Guard,0,Wentworth Tech,0,
2025-09-17,MIT,6,Bridgewater MA,1,
2025-09-17,Whittier,0,Claremont M.S.,2,
2025-09-17,Wm Paterson,0,NYU,5,
2025-09-17,WI Eau Claire,0,Luther IA,2,
2025-09-17,WI River Falls,3,Buena Vista,0,
2025-09-17,WI Whitewater,1,Lawrence,1,
2025-09-17,PSU-Brandywine,3,Brooklyn Col,0,
2025-09-17,Buffalo St,1,Houghton,4,
2025-09-17,SUNY Maritime,6,Yeshiva,0,
2025-09-17,Roger Williams,2,Wheaton MA,3,
2025-09-17,W Connecticut,1,Russell Sage,0,
2025-09-17,MA Boston,3,Curry,2,
2025-09-17,Keystone,1,St Elizabeth,4,
2025-09-17,FDU Madison,5,Centenary NJ,0,
2025-09-17,Wellesley,0,Plymouth St,2,
2025-09-17,Albertus Magnus,4,Anna Maria,1,
2025-09-17,St Mary's IN,1,Anderson IN,1,
2025-09-17,Gwynedd-Mercy,4,Cedar Crest,0,
2025-09-17,PSU-New Kens,3,Thiel,0,
2025-09-17,Wesleyan GA,0,Agnes Scott,1,
2025-09-17,Toccoa Falls,0,Warren Wilson,2,
2025-09-17,Salve Regina,0,Trinity CT,1,
2025-09-17,Bethany Luth,0,MN Morris,0,
2025-09-17,Pfeiffer,1,J&W NC,3,
2025-09-17,Trinity DC,0,Sweet Briar,10,
2025-09-17,Hartford,3,Emmanuel MA,1,
2025-09-17,PSU-Altoona,0,Penn Col Tech,3,
2025-09-17,York NY,0,Purchase,4,
2025-09-17,IL Wesleyan,4,Westminster MO,1,
2025-09-17,Lesley,1,Suffolk,1,
2025-09-17,Simmons,0,St Joseph's ME,1,
2025-09-17,Transylvania,1,Wittenberg,2,
2025-09-17,WI Stout,4,Northwestern MN,0,
2025-09-17,N Central MN,0,WI Superior,6,
2025-09-17,Merchant Marine,1,St Joseph's LI,0,
2025-09-17,City Col NY,0,Mt St Vincent,4,
2025-09-18,Ohio Northern,0,Albion,2,
2025-09-18,Greenville,1,Covenant,2,
2025-09-18,Keene St,0,Worcester St,0,
2025-09-18,McMurry,2,Howard Payne,1,
2025-09-18,VA Wesleyan,2,Salisbury,1,
2025-09-18,Schreiner,0,Tarleton St,9,
2025-09-18,Morrisville St,2,SUNY Delhi,3,
2025-09-18,Simpson IA,0,WI LaCrosse,5,
2025-09-18,Bridgewater VA,3,S Virginia,1,
2025-09-18,UC Santa Cruz,0,Loras,1,
2025-09-18,Widener,3,Immaculata,0,
2025-09-18,Stevens,1,Montclair St,1,
2025-09-18,Hardin-Simmons,3,Concordia TX,0,
2025-09-19,N Central IL,2,Centre,3,
2025-09-19,Hanover,1,Ohio Wesleyan,1,
2025-09-19,Maranatha Bap,0,Blackburn,1,
2025-09-19,SUNY Canton,0,NVU-Johnson,3,
2025-09-19,Paul Smith's,0,SUNY Potsdam,5,
2025-09-19,Meredith,0,Brevard,2,
2025-09-19,Wheaton IL,0,St Mary's IN,0,
2025-09-19,Buena Vista,2,Spurgeon,0,
2025-09-19,Fisher,0,ME Maritime,1,
2025-09-19,Millsaps,0,Centenary,1,
2025-09-19,MS Women,0,St Thomas TX,4,
2025-09-19,Our Lady Lake,1,SW Univ TX,3,
2025-09-20,Claremont M.S.,0,Cal Lutheran,1,
2025-09-20,Calvin,0,Case Western,2,
2025-09-20,Knox,0,Carthage,1,
2025-09-20,E Connecticut,2,Castleton,0,
2025-09-20,Chapman,0,La Verne,0,
2025-09-20,Chicago,2,Hope,2,
2025-09-20,Albright,0,Kean,5,
2025-09-20,Chris Newport,1,Washington & Lee,1,
2025-09-20,Rochester Tech,2,Clarkson,0,
2025-09-20,Coe,3,Ripon,2,
2025-09-20,Colby,2,CT College,0,
2025-09-20,Alfred,2,Russell Sage,0,
2025-09-20,PSU-Harrisburg,1,College of NJ,3,
2025-09-20,Concordia Mhd,0,St Catherine,6,
2025-09-20,Thiel,2,Alfred St,5,
2025-09-20,Carlow,0,Allegheny,6,
2025-09-20,Cornell IA,1,WI Whitewater,5,
2025-09-20,Cortland St,4,St Lawrence,0,
2025-09-20,Belhaven MS,0,Covenant,4,
2025-09-20,WI Superior,3,Crown MN,0,
2025-09-20,Bluffton,0,Alma,4,
2025-09-20,Alvernia,1,Lycoming,2,
2025-09-20,Delaware Val,2,Cedar Crest,1,
2025-09-20,Rose-Hulman,0,Denison,1,
2025-09-20,DePauw,0,Rhodes,3,
2025-09-20,Dickinson,1,Ursinus,0,
2025-09-20,Amherst,0,Middlebury,0,
2025-09-20,Univ Ozarks,0,E Texas Bap,4,
2025-09-20,Edgewood,1,Aurora,0,
2025-09-20,PSU-Berks,1,Elizabethtown,1,
2025-09-20,Elmhurst,3,Olivet MI,0,
2025-09-20,Fitchburg St,1,Framingham St,2,
2025-09-20,Franciscan OH,1,Otterbein,2,
2025-09-20,Muhlenberg,0,Frank & Marsh,3,
2025-09-20,Heidelberg,0,Geneva,0,
2025-09-20,Haverford,0,Gettysburg,1,
2025-09-20,Greensboro,1,Regent,0,
2025-09-20,Westminster MO,0,Grinnell,1,
2025-09-20,PSU-Behrend,3,Grove City,0,
2025-09-20,Guilford,3,Averett,0,
2025-09-20,Hamilton,1,Tufts,2,
2025-09-20,Hamline,0,Carleton MN,4,
2025-09-20,TX Lutheran,0,Hardin-Simmons,1,
2025-09-20,Webster,1,Hendrix,0,
2025-09-20,Hilbert,2,SUNY Cobleskill,0,
2025-09-20,Hiram,0,Oberlin,3,
2025-09-20,Rochester NY,0,Hobart & Smith,0,
2025-09-20,Hood,0,Rutgers-Camden,0,
2025-09-20,Huntingdon,0,Asbury,2,
2025-09-20,John Jay,0,PSU-Brandywine,0,
2025-09-20,Swarthmore,2,Johns Hopkins,1,
2025-09-20,Roger Williams,3,J&W RI,0,
2025-09-20,MA Dartmouth,1,Keene St,1,
2025-09-20,Lake Forest,2,North Park,1,
2025-09-20,Lawrence,0,Loras,2,
2025-09-20,Lebanon Val,2,Stevenson,4,
2025-09-20,Lewis & Clark,0,Puget Sound,2,
2025-09-20,ME Farmington,7,ME Presque Isle,0,
2025-09-20,Manchester,1,Great Lakes Chr,1,
2025-09-20,Maranatha Bap,1,Eureka,3,
2025-09-20,Marietta,1,Mt St Joseph,2,
2025-09-20,N Central MN,1,Martin Luther,2,
2025-09-20,Mary Baldwin,4,Peace,0,
2025-09-20,M Hardin-Baylor,0,Washington StL,6,
2025-09-20,Mary Washington,1,Methodist,1,
2025-09-20,McDaniel,1,Bryn Mawr,0,
2025-09-20,Misericordia,1,Messiah,3,
2025-09-20,Babson,1,Springfield,0,
2025-09-20,MS Women,0,Le Tourneau,5,
2025-09-20,Moravian,0,Rutgers-Newark,1,
2025-09-20,Salve Regina,1,Mt Holyoke,0,
2025-09-20,Muskingum,1,Chatham,2,
2025-09-20,Hartwick,1,Nazareth,1,
2025-09-20,Occidental,1,Pomona-Pitzer,1,
2025-09-20,George Fox,0,Pac Lutheran,1,
2025-09-20,Lakeland,0,Benedictine IL,2,
2025-09-20,SUNY Fredonia,0,Plattsburgh St,5,
2025-09-20,Purchase,0,Merchant Marine,5,
2025-09-20,Ramapo,0,Marywood,1,
2025-09-20,Randolph-Macon,1,Salisbury,0,
2025-09-20,Salem NC,1,Randolph Col,2,
2025-09-20,Redlands,0,Caltech,1,
2025-09-20,Berry,5,J&W NC,0,
2025-09-20,Bethel MN,0,St Benedict,3,
2025-09-20,VA Wesleyan,4,St Mary's MD,0,
2025-09-20,St Scholastica,1,Gust Adolphus,1,
2025-09-20,Greenville,0,Sewanee,3,
2025-09-20,Catholic,1,Shenandoah,0,
2025-09-20,Smith,0,MIT,8,
2025-09-20,St John Fisher,1,Geneseo St,0,
2025-09-20,Farmingdale,1,Scranton,2,
2025-09-20,Susquehanna,1,Marymount VA,0,
2025-09-20,SUNY Oneonta,0,Union NY,6,
2025-09-20,Nichols,1,U New England,3,
2025-09-20,Houghton,1,Utica,3,
2025-09-20,Vassar,1,NYU,2,
2025-09-20,Wash & Jeff,0,Pitt-Greensburg,6,
2025-09-20,Wentworth Tech,0,Curry,0,
2025-09-20,Wesleyan CT,0,Bates,0,
2025-09-20,Buffalo St,5,Westminster PA,0,
2025-09-20,Pacific OR,1,Whitman,1,
2025-09-20,Willamette,2,Whitworth,1,
2025-09-20,FDU Madison,1,Wilkes,4,
2025-09-20,Bard,0,Wm Paterson,2,
2025-09-20,Trinity CT,0,Williams,2,
2025-09-20,WI Lutheran,0,Concordia WI,2,
2025-09-20,Simpson IA,0,WI Eau Claire,0,
2025-09-20,Central IA,1,WI River Falls,2,
2025-09-20,WI Stevens Pt,2,Luther IA,1,
2025-09-20,Kalamazoo,0,Wooster,4,
2025-09-20,MA Maritime,0,Worcester St,8,
2025-09-20,Carolina Univ,5,Pfeiffer,1,
2025-09-20,Dallas Univ,0,Nelson TX,0,Sch
2025-09-20,Keystone,0,Juniata,0,Sch
2025-09-20,Brooklyn Col,1,Centenary NJ,7,
2025-09-20,Plymouth St,1,W Connecticut,4,
2025-09-20,Rensselaer,1,SUNY New Paltz,2,
2025-09-20,City Col NY,3,St Elizabeth,0,
2025-09-20,W New England,1,Hartford,0,
2025-09-20,Mt St Mary NY,3,Old Westbury,0,
2025-09-20,Wellesley,2,Coast Guard,0,
2025-09-20,IL Wesleyan,1,Trine,4,
2025-09-20,Rivier,1,Lasell,1,
2025-09-20,Marian WI,0,Dominican IL,3,
2025-09-20,Warren Wilson,0,Berea,3,
2025-09-20,Lancaster Bib,4,Neumann,1,
2025-09-20,Clark MA,3,Worcester Tech,3,
2025-09-20,NJ City,6,Lehman,0,
2025-09-20,Emmanuel MA,7,Mitchell,0,
2025-09-20,Spalding,2,Anderson IN,0,
2025-09-20,Thomas ME,2,ME Augusta,1,
2025-09-20,MA Boston,0,RI College,1,
2025-09-20,Elmira,2,SUNY Poly,0,
2025-09-20,Wheaton MA,0,Emerson,1,
2025-09-20,Bethany WV,1,Mt Aloysius,3,
2025-09-20,St Norbert,0,IL Tech,3,
2025-09-20,Salem MA,0,Westfield St,3,
2025-09-20,Wittenberg,2,Franklin,0,
2025-09-20,Brockport St,1,Keuka,0,
2025-09-20,Transylvania,0,Ohio Northern,2,
2025-09-20,Monmouth IL,0,UHSP,0,Sch
2025-09-20,PSU-Abington,3,Pratt Inst,3,
2025-09-20,Valley Forge,1,York NY,2,
2025-09-20,St Joseph CT,1,Colby-Sawyer,1,
2025-09-20,Goucher,0,Eastern Univ,3,
2025-09-20,Mt St Vincent,10,SUNY Maritime,1,
2025-09-20,La Roche,0,Penn Col Tech,6,
2025-09-20,Cairn,1,Gwynedd-Mercy,2,
2025-09-20,Simmons,1,Albertus Magnus,3,
2025-09-20,WI Oshkosh,1,Dubuque,1,
2025-09-20,St Joseph's LI,9,St Joseph's NY,0,
2025-09-20,Augsburg,2,St Mary's MN,0,
2025-09-20,Macalester,0,St Olaf,2,
2025-09-20,Suffolk,0,Endicott,1,
2025-09-20,Wilson,0,King's PA,3,
2025-09-20,Arcadia,2,Widener,0,
2025-09-20,LaGrange,0,Agnes Scott,0,Sch
2025-09-20,Northwestern MN,0,Bethany Luth,2,
2025-09-20,St Joseph's ME,0,Norwich,3,
2025-09-20,UC Santa Cruz,1,WI Platteville,0,
2025-09-20,Lesley,1,Husson,1,
2025-09-20,Skidmore,2,Gordon,1,
2025-09-20,S Virginia,6,NC Wesleyan,3,
2025-09-20,Stevens,1,R Stockton,1,
2025-09-20,Patrick Henry,0,Hollins,7,
2025-09-20,Rowan,5,Drew,0,
2025-09-20,C Maine Tech,1,ME Ft Kent,2,
2025-09-21,Kenyon,0,Capital,1,
2025-09-21,Centre,2,Roanoke,0,
2025-09-21,Mt Union,1,Albion,2,
2025-09-21,Chicago,3,Kalamazoo,0,
2025-09-21,Milwaukee Eng,2,Concordia IL,0,
2025-09-21,Concordia Mhd,0,WI LaCrosse,5,
2025-09-21,Tufts,4,CT College,0,
2025-09-21,Hamilton,2,Babson,2,
2025-09-21,N Central IL,3,Hanover,1,
2025-09-21,Huntingdon,0,Berea,1,
2025-09-21,Illinois Col,1,Millikin,1,
2025-09-21,John Carroll,3,Mt St Joseph,0,
2025-09-21,Lewis & Clark,0,Pac Lutheran,2,
2025-09-21,Piedmont,1,Maryville TN,2,
2025-09-21,Austin Col,4,Millsaps,1,
2025-09-21,WI Stout,2,St Benedict,5,
2025-09-21,St Scholastica,1,WI River Falls,2,
2025-09-21,Concordia TX,0,Trinity TX,4,
2025-09-21,Wartburg,1,WI Stevens Pt,2,
2025-09-21,Willamette,0,Whitman,1,
2025-09-21,Pacific OR,0,Whitworth,0,
2025-09-21,Williams,0,Clark MA,0,
2025-09-21,S Maine,1,New Hampshire,4,
2025-09-21,St Thomas TX,0,TX Southern,3,
2025-09-21,Medgar Evers,0,Washington Advt,0,Sch
2025-09-21,Lesley,5,ME Presque Isle,0,
2025-09-21,LaGrange,0,Berry,0,Sch
2025-09-21,Carnegie Mellon,3,Baldwin-Wallace,1,
2025-09-21,SW Univ TX,3,Dallas Univ,0,
2025-09-21,Lynchburg,1,Emory,6,
2025-09-21,NE Wesleyan,1,Gust Adolphus,1,
2025-09-21,St Mary's MN,5,Beloit,0,
2025-09-21,George Fox,0,Puget Sound,3,
2025-09-21,Sarah Lawrence,0,NYU,2,
2025-09-21,NVU-Johnson,14,NVU-Lyndon,0,
2025-09-21,Rhodes,0,Washington StL,3,
2025-09-21,M Hardin-Baylor,0,DePauw,1,
2025-09-22,Dominican IL,1,IL Wesleyan,0,
2025-09-22,Guilford,2,J&W NC,1,
2025-09-22,Mt Union,2,Adrian,0,
2025-09-22,Benedictine IL,0,WI Whitewater,4,
2025-09-22,Muhlenberg,0,Frank & Marsh,0,Sch
2025-09-22,Pratt Inst,9,York NY,0,
2025-09-22,PSU-New Kens,0,Bethany WV,0,Sch
2025-09-22,Brooklyn Col,0,W Connecticut,5,
2025-09-22,PSU-Schuylkill,10,Keystone,1,
2025-09-22,City Col NY,0,Rutgers-Newark,3,
2025-09-22,Agnes Scott,0,LaGrange,4,
2025-09-23,WI Platteville,1,Carroll WI,2,
2025-09-23,N England Col,0,Castleton,5,
2025-09-23,Albright,0,Arcadia,4,
2025-09-23,St Catherine,2,WI Eau Claire,0,
2025-09-23,Houghton,3,Alfred St,0,
2025-09-23,Ithaca,0,Cortland St,0,Sch
2025-09-23,Toccoa Falls,1,Bob Jones,7,
2025-09-23,Crown MN,1,Bethany Luth,3,
2025-09-23,Denison,2,Ohio Northern,1,
2025-09-23,Amherst,3,Springfield,0,
2025-09-23,E Texas Bap,4,Centenary,0,
2025-09-23,Beloit,0,Elmhurst,3,
2025-09-23,Wash & Jeff,0,Geneva,1,
2025-09-23,Brevard,5,Greensboro,1,
2025-09-23,Grinnell,0,Central IA,1,
2025-09-23,Harris-Stowe,1,Westminster MO,2,
2025-09-23,SUNY Delhi,1,Hilbert,2,
2025-09-23,Hood,1,Wilson,0,
2025-09-23,Juniata,0,Cedar Crest,0,Sch
2025-09-23,Keene St,0,W New England,2,
2025-09-23,Ripon,0,Augustana IL,1,
2025-09-23,Lyon,2,Central Bap,0,
2025-09-23,Thomas ME,1,ME Farmington,4,
2025-09-23,MN Morris,1,Martin Luther,6,
2025-09-23,Shenandoah,0,Messiah,1,
2025-09-23,Methodist,1,Meredith,1,
2025-09-23,Oglethorpe,0,Emory,3,
2025-09-23,Otterbein,0,Wittenberg,1,
2025-09-23,Peace,0,Pfeiffer,1,
2025-09-23,Nichols,0,Smith,8,
2025-09-23,Spalding,1,Mt St Joseph,0,
2025-09-23,SUNY Fredonia,0,Brockport St,0,
2025-09-23,TX Lutheran,1,Trinity TX,3,
2025-09-23,Bates,2,U New England,2,
2025-09-23,Lehman,0,Wm Paterson,4,
2025-09-23,NJ City,5,Centenary NJ,0,
2025-09-23,Goucher,0,Lancaster Bib,0,Sch
2025-09-23,PSU-New Kens,0,Carlow,0,Sch
2025-09-23,Fisher,0,Dean,2,
2025-09-23,Morrisville St,0,SUNY-ESF,0,Sch
2025-09-23,Salem NC,0,S Virginia,10,
2025-09-23,PSU-Beaver,0,Pitt-Bradford,0,Sch
2025-09-23,Trinity CT,0,Wesleyan CT,4,
2025-09-23,Ohio Wesleyan,1,Transylvania,1,
2025-09-23,Plymouth St,5,Elms,1,
2025-09-23,Drew,0,FDU Madison,0,Sch
2025-09-23,Northwestern MN,1,WI Superior,1,
2025-09-23,Salem MA,0,Gordon,4,
2025-09-23,Andrews,0,Eureka,6,
2025-09-23,Spurgeon,0,Principia,0,Sch
2025-09-23,Hannibal-Lagr,1,Blackburn,0,
2025-09-23,Medgar Evers,0,St Elizabeth,0,Sch
2025-09-23,Piedmont,3,Warren Wilson,0,
2025-09-24,Cal Lutheran,0,Chapman,0,Sch
2025-09-24,Carthage,0,WI Stevens Pt,0,Sch
2025-09-24,PSU-Behrend,0,Case Western,0,Sch
2025-09-24,Asbury,0,Centre,0,Sch
2025-09-24,Chicago,0,N Central IL,0,Sch
2025-09-24,Catholic,0,Chris Newport,0,Sch
2025-09-24,Clarkson,0,Skidmore,0,Sch
2025-09-24,Coe,0,Cornell IA,0,Sch
2025-09-24,Colby-Sawyer,0,MA Maritime,0,Sch
2025-09-24,Nazareth,0,Alfred,0,Sch
2025-09-24,Stevens,0,College of NJ,0,Sch
2025-09-24,IL Tech,0,Concordia IL,0,Sch
2025-09-24,Chatham,0,Allegheny,0,Sch
2025-09-24,Kean,0,Alvernia,0,Sch
2025-09-24,Rutgers-Camden,0,Delaware Val,0,Sch
2025-09-24,Rose-Hulman,0,DePauw,0,Sch
2025-09-24,DeSales,0,Elizabethtown,0,Sch
2025-09-24,Gettysburg,0,Dickinson,0,Sch
2025-09-24,Dominican IL,0,Rockford,0,Sch
2025-09-24,Earlham,0,St Mary's IN,0,Sch
2025-09-24,Randolph-Macon,0,E Mennonite,0,Sch
2025-09-24,Edgewood,0,Milwaukee Eng,0,Sch
2025-09-24,Curry,0,Framingham St,0,Sch
2025-09-24,Franciscan OH,0,St Vincent,0,Sch
2025-09-24,Frank & Marsh,0,Washington MD,0,Sch
2025-09-24,NC Wesleyan,0,Guilford,0,Sch
2025-09-24,Columbia SC,0,Regent,0,Sch
2025-09-24,Hamline,0,WI Eau Claire,0,Sch
2025-09-24,Heidelberg,0,Oberlin,0,Sch
2025-09-24,Thiel,0,Hiram,0,Sch
2025-09-24,Hobart & Smith,0,Rochester Tech,0,Sch
2025-09-24,Belhaven MS,0,Huntingdon,0,Sch
2025-09-24,Husson,0,Bowdoin,0,Sch
2025-09-24,Illinois Col,0,Webster,0,Sch
2025-09-24,John Carroll,0,Pitt-Greensburg,0,Sch
2025-09-24,NYU,0,John Jay,0,Sch
2025-09-24,Johns Hopkins,0,McDaniel,0,Sch
2025-09-24,Salve Regina,0,J&W RI,0,Sch
2025-09-24,Immaculata,0,King's PA,0,Sch
2025-09-24,IL Wesleyan,0,Knox,0,Sch
2025-09-24,La Verne,0,Redlands,0,Sch
2025-09-24,Neumann,0,Lebanon Val,0,Sch
2025-09-24,WI River Falls,0,Augsburg,0,Sch
2025-09-24,Lycoming,0,PSU-Abington,0,Sch
