date,away_team,away_score,home_team,home_score,overtime
2024-10-26,Anna Maria,2,Simmons,2,
2024-10-26,W Connecticut,0,S Maine,0,
2024-10-26,Springfield,2,Wellesley,1,
2024-10-26,Trinity CT,1,Hamilton,0,
2024-10-26,Asbury,9,Wesleyan GA,0,
2024-10-26,Worcester St,0,Salem MA,0,
2024-10-26,Worcester Tech,0,MIT,2,
2024-10-26,Brooklyn Col,4,York NY,0,
2024-10-26,Spalding,10,Eureka,0,
2024-10-26,Caltech,3,Claremont M.S.,5,
2024-10-26,Castleton,1,MA Boston,2,
2024-10-26,Central IA,6,NE Wesleyan,0,
2024-10-26,St Joseph's NY,0,SUNY Maritime,6,
2024-10-26,Endicott,2,Nichols,0,
2024-10-26,Alma,3,Olivet MI,2,
2024-10-26,PSU-Behrend,8,Carlow,0,
2024-10-26,Suffolk,0,Roger Williams,0,
2024-10-26,St Mary's MD,10,St Elizabeth,0,
2024-10-26,Washington & Lee,2,VA Wesleyan,0,
2024-10-26,Sarah Lawrence,0,Merchant Marine,2,
2024-10-26,LaGrange,8,Agnes Scott,0,
2024-10-26,Cairn,1,PSU-Berks,5,
2024-10-26,Pitt-Bradford,0,PSU-Altoona,7,
2024-10-26,St Joseph's LI,3,Mt St Mary NY,2,
2024-10-26,Bethany WV,0,Westminster PA,2,
2024-10-26,Thomas ME,3,ME Presque Isle,0,
2024-10-26,Mitchell,0,Lasell,5,
2024-10-26,St Joseph CT,0,Colby-Sawyer,0,
2024-10-26,St Mary's IN,0,Trine,3,
2024-10-26,Rosemont,0,Wilson,3,
2024-10-26,Trinity DC,0,Central Penn,3,
2024-10-26,SUNY Cobleskill,0,SUNY Delhi,5,
2024-10-26,Emerson,1,Clark MA,2,
2024-10-26,ME Ft Kent,0,Fisher,0,
2024-10-27,Chicago,1,Carnegie Mellon,0,
2024-10-27,Washington StL,3,Case Western,1,
2024-10-27,TX Lutheran,6,Centenary,0,
2024-10-27,Concordia TX,8,Dallas Univ,0,
2024-10-27,Rockford,1,Lakeland,2,
2024-10-27,Pac Lutheran,3,Lewis & Clark,1,
2024-10-27,McMurry,0,Austin Col,0,
2024-10-27,Pacific OR,3,George Fox,2,
2024-10-27,Brandeis,0,Rochester NY,1,
2024-10-27,St Thomas TX,1,Schreiner,3,
2024-10-27,Bluffton,1,Transylvania,3,
2024-10-27,MS Women,1,Westminster MO,0,
2024-10-27,St Norbert,0,WI Eau Claire,5,
2024-10-27,Yeshiva,0,Mt St Vincent,10,
2024-10-27,NYU,0,Emory,0,
2024-10-27,Whitman,1,Linfield,0,
2024-10-27,Univ Ozarks,1,SW Univ TX,3,
2024-10-27,Berea,4,Wesleyan GA,0,
2024-10-28,Maranatha Bap,7,Andrews,0,
2024-10-28,Carroll WI,1,Millikin,0,
2024-10-28,Knox,0,Cornell IA,0,
2024-10-28,Bob Jones,6,Trinity Bap,0,
2024-10-28,WI Whitewater,0,IL Tech,6,
2024-10-28,Spalding,1,Brescia,0,
2024-10-29,Brooklyn Col,12,Medgar Evers,0,
2024-10-29,MA Col Lib Arts,5,Fisher,1,
2024-10-29,Cairn,0,Bryn Athyn,2,
2024-10-29,PSU-Abington,13,St Elizabeth,0,
2024-10-29,Wilson,1,Cedar Crest,0,O2
2024-10-29,Lancaster Bib,5,Rosemont,0,
2024-10-29,Clarkson,1,St Lawrence,1,
2024-10-29,Simpson IA,4,Coe,0,
2024-10-29,Colby-Sawyer,5,Dean,1,
2024-10-29,St Catherine,2,WI Stout,0,
2024-10-29,St Vincent,2,Allegheny,4,
2024-10-29,Roger Williams,2,Curry,0,
2024-10-29,Geneva,4,Franciscan OH,0,
2024-10-29,Greenville,3,Principia,0,
2024-10-29,Rochester Tech,0,Ithaca,1,
2024-10-29,J&W RI,3,Norwich,1,
2024-10-29,Keene St,1,Fitchburg St,0,
2024-10-29,Loras,3,Central IA,0,
2024-10-29,Austin Col,0,Dallas Univ,1,
2024-10-29,Berry,6,Shorter,0,
2024-10-29,St Olaf,1,WI Superior,0,
2024-10-29,Bowdoin,0,Tufts,2,
2024-10-29,U New England,2,Endicott,1,
2024-10-29,Virginia St,4,S Virginia,4,
2024-10-29,Buena Vista,0,Wartburg,4,
2024-10-29,Wentworth Tech,2,Suffolk,1,
2024-10-29,CT College,1,Wesleyan CT,1,
2024-10-29,Middlebury,0,Williams,0,
2024-10-29,WI LaCrosse,6,Concordia WI,2,
2024-10-29,Trinity CT,0,Amherst,5,
2024-10-29,N England Col,1,Emmanuel MA,11,
2024-10-29,Gordon,0,Hartford,3,
2024-10-29,Hilbert,0,PSU-Behrend,8,
2024-10-29,Rivier,1,Lasell,0,
2024-10-29,Worcester St,3,MA Dartmouth,0,
2024-10-29,PSU-Altoona,1,Mt Aloysius,0,
2024-10-29,Mt St Vincent,1,Manhattanville,0,
2024-10-29,Mt St Mary NY,10,SUNY Maritime,0,
2024-10-29,Regis MA,3,Elms,0,
2024-10-29,Anna Maria,0,St Joseph's ME,3,
2024-10-29,Chatham,1,SUNY Fredonia,2,
2024-10-29,W New England,2,Nichols,0,
2024-10-29,Luther IA,0,Dubuque,0,
2024-10-29,Old Westbury,0,Sarah Lawrence,5,
2024-10-29,Plymouth St,6,Salem MA,2,
2024-10-29,Thiel,1,Bethany WV,6,
2024-10-29,Albertus Magnus,2,St Joseph CT,1,
2024-10-29,Pitt-Greensburg,6,Carlow,0,
2024-10-29,St Joseph's NY,0,Purchase,9,
2024-10-30,Cal Lutheran,4,Redlands,1,
2024-10-30,Adrian,0,Calvin,4,
2024-10-30,Capital,4,Muskingum,0,
2024-10-30,North Park,1,Carthage,0,
2024-10-30,Alma,1,Albion,2,
2024-10-30,Colby,2,Bates,1,
2024-10-30,SUNY Poly,1,Alfred,5,
2024-10-30,Rowan,0,College of NJ,1,
2024-10-30,Concordia IL,1,Dominican IL,4,
2024-10-30,Bethany Luth,1,Crown MN,0,
2024-10-30,Delaware Val,3,FDU Madison,4,
2024-10-30,Lebanon Val,2,DeSales,1,
2024-10-30,Susquehanna,0,Dickinson,0,
2024-10-30,Bluffton,2,Earlham,0,
2024-10-30,Sweet Briar,0,E Mennonite,7,
2024-10-30,Eastern Univ,5,Albright,0,
2024-10-30,Augustana IL,3,Elmhurst,0,
2024-10-30,Elmira,3,Houghton,1,
2024-10-30,Washington & Lee,2,Ferrum,0,
2024-10-30,Framingham St,2,Fisher,0,
2024-10-30,Hanover,3,Franklin,0,
2024-10-30,Greensboro,5,Salem NC,0,
2024-10-30,Monmouth IL,1,Grinnell,1,
2024-10-30,Grove City,1,Waynesburg,1,
2024-10-30,Guilford,5,Averett,0,
2024-10-30,Centenary NJ,3,Gwynedd-Mercy,4,
2024-10-30,Baldwin-Wallace,1,Heidelberg,1,
2024-10-30,Lynchburg,10,Hollins,0,
2024-10-30,Hood,0,Alvernia,0,
2024-10-30,St Mary's IN,0,Hope,2,
2024-10-30,IL Wesleyan,1,Millikin,2,
2024-10-30,Johns Hopkins,1,McDaniel,0,
2024-10-30,Lake Forest,3,WI Oshkosh,0,
2024-10-30,Lakeland,1,Concordia WI,3,
2024-10-30,Ripon,0,Lawrence,1,
2024-10-30,Linfield,0,Lewis & Clark,0,
2024-10-30,MS Women,0,Lyon,1,
2024-10-30,Manchester,0,Rose-Hulman,6,
2024-10-30,S Virginia,2,Mary Baldwin,0,
2024-10-30,Widener,0,Messiah,2,
2024-10-30,Methodist,1,NC Wesleyan,0,
2024-10-30,MN Morris,2,N Central MN,1,
2024-10-30,Misericordia,3,Arcadia,0,
2024-10-30,Marietta,3,Mt Union,1,
2024-10-30,Ursinus,1,Muhlenberg,1,
2024-10-30,Wheaton IL,0,N Central IL,4,
2024-10-30,Northwestern MN,7,Martin Luther,0,
2024-10-30,Otterbein,1,John Carroll,1,
2024-10-30,Benedictine IL,0,Aurora,0,
2024-10-30,Shenandoah,8,Randolph Col,0,
2024-10-30,Rensselaer,0,Vassar,0,
2024-10-30,Roanoke,0,Bridgewater VA,3,
2024-10-30,Russell Sage,0,Hartwick,0,
2024-10-30,Mt Holyoke,0,Smith,2,
2024-10-30,Farmingdale,9,Yeshiva,0,
2024-10-30,Olivet MI,0,Trine,3,
2024-10-30,Union NY,0,Skidmore,1,
2024-10-30,Utica,2,Keuka,0,
2024-10-30,Pfeiffer,1,Brevard,2,
2024-10-30,Swarthmore,2,Washington MD,0,
2024-10-30,Westminster MO,0,Webster,0,
2024-10-30,Bridgewater MA,0,MA Boston,0,
2024-10-30,Whittier,0,Claremont M.S.,2,
2024-10-30,Wm Paterson,0,NJ City,0,
2024-10-30,Milwaukee Eng,6,WI Lutheran,0,
2024-10-30,Geneseo St,1,Brockport St,3,
2024-10-30,Stevenson,0,York PA,5,
2024-10-30,Salve Regina,2,Coast Guard,2,
2024-10-30,Cortland St,0,Hobart & Smith,1,
2024-10-30,Gettysburg,0,Frank & Marsh,1,
2024-10-30,Haverford,4,Bryn Mawr,0,
2024-10-30,IL Tech,10,Rockford,0,
2024-10-30,R Stockton,3,Kean,1,
2024-10-30,Stevens,7,King's PA,0,
2024-10-30,Catholic,0,Mary Washington,0,
2024-10-30,Marymount VA,1,Neumann,1,
2024-10-30,Marywood,8,Immaculata,0,
2024-10-30,MIT,4,Wellesley,1,
2024-10-30,Babson,3,Springfield,2,
2024-10-30,Rutgers-Camden,0,Montclair St,3,
2024-10-30,St John Fisher,0,Nazareth,1,
2024-10-30,Anderson IN,6,Berea,0,
2024-10-30,Rutgers-Newark,1,Ramapo,2,
2024-10-30,Randolph-Macon,0,VA Wesleyan,4,
2024-10-30,Simmons,3,Mitchell,1,
2024-10-30,Emerson,2,Worcester Tech,1,
2024-10-30,Blackburn,0,Eureka,1,
2024-10-30,Lesley,6,MA Maritime,0,
2024-10-30,Meredith,2,Peace,1,
2024-10-30,Ohio Northern,3,Wilmington OH,2,
2024-10-30,Westminster PA,6,Wash & Jeff,1,
2024-10-30,Wheaton MA,3,Clark MA,1,
2024-10-30,Transylvania,0,Mt St Joseph,3,
2024-10-30,Castleton,2,Bard,0,
2024-10-31,Norwich,7,St Joseph CT,3,
2024-10-31,Regis MA,6,Elms,0,
2024-10-31,Cornell IA,1,Illinois Col,3,
2024-10-31,E Texas Bap,1,M Hardin-Baylor,3,
2024-10-31,Maranatha Bap,6,Mt Mary,0,
2024-10-31,Le Tourneau,1,UT Dallas,6,
2024-10-31,St Norbert,1,Edgewood,1,
2024-11-01,Belhaven MS,4,LaGrange,1,
2024-11-01,N Central MN,0,Northwestern MN,6,
2024-11-01,Schreiner,1,Centenary,0,
2024-11-01,Fitchburg St,5,Framingham St,0,
2024-11-01,TX Lutheran,2,McMurry,1,
2024-11-01,St Thomas TX,1,Dallas Univ,3,
2024-11-01,MA Boston,1,E Connecticut,0,
2024-11-01,MA Dartmouth,1,Plymouth St,1,
2024-11-01,Trinity TX,5,Univ Ozarks,0,
2024-11-01,SW Univ TX,0,Concordia TX,2,
2024-11-01,York NY,6,Yeshiva,0,
2024-11-02,Spartanburg Meth,0,Bob Jones,4,
2024-11-02,Berry,2,Oglethorpe,1,
2024-11-02,Rhodes,5,Millsaps,0,
2024-11-02,SUNY Fredonia,2,Buffalo St,0,
2024-11-02,Geneseo St,4,Houghton,2,
2024-11-02,Greensboro,4,NC Wesleyan,0,
2024-11-02,Tufts,1,Hamilton,0,
2024-11-02,Lehman,3,City Col NY,2,
2024-11-02,Immaculata,2,Gwynedd-Mercy,1,O2
2024-11-02,R Stockton,0,NJ City,1,O3
2024-11-02,John Jay,6,Brooklyn Col,0,
2024-11-02,Montclair St,1,Kean,0,O1
2024-11-02,Wartburg,1,Luther IA,0,
2024-11-02,Lesley,3,ME Maritime,2,O3
2024-11-02,Husson,8,ME Farmington,0,
2024-11-02,S Virginia,2,Meredith,0,
2024-11-02,Methodist,1,Mary Baldwin,0,
2024-11-02,Amherst,1,Middlebury,0,
2024-11-02,Millikin,2,Augustana IL,1,
2024-11-02,Nazareth,1,Russell Sage,0,
2024-11-02,Emmanuel MA,7,Norwich,1,
2024-11-02,Oswego St,0,SUNY Oneonta,1,
2024-11-02,Principia,0,Spalding,1,
2024-11-02,J&W RI,2,Regis MA,0,
2024-11-02,Gordon,3,Roger Williams,1,
2024-11-02,St John Fisher,1,Alfred,0,O1
2024-11-02,St Mary's MD,2,Lancaster Bib,1,O1
2024-11-02,Concordia WI,1,St Norbert,2,O3
2024-11-02,Wesleyan CT,1,CT College,0,O2
2024-11-02,W New England,0,Endicott,2,
2024-11-02,Elmhurst,2,Wheaton IL,3,
2024-11-02,Williams,1,Colby,2,O1
2024-11-02,Hanover,2,Anderson IN,1,
2024-11-02,Centre,4,Hendrix,0,
2024-11-02,Mt Aloysius,3,La Roche,0,
2024-11-02,Dominican IL,2,Marian WI,0,
2024-11-02,Sarah Lawrence,1,St Joseph's LI,0,
2024-11-02,Allegheny,3,Waynesburg,1,
2024-11-02,MS Women,0,Westminster MO,1,
2024-11-02,Transylvania,2,Franklin,1,
2024-11-02,Rivier,2,Albertus Magnus,0,
2024-11-02,Lasell,1,Colby-Sawyer,1,O2
2024-11-02,Trine,5,St Mary's IN,0,
2024-11-02,IL Tech,9,WI Lutheran,0,
2024-11-02,Penn Col Tech,5,Wilson,1,
2024-11-02,Brevard,3,Peace,0,
2024-11-02,Milwaukee Eng,3,Concordia IL,1,
2024-11-02,PSU-Altoona,5,Alfred St,0,
2024-11-02,Covenant,0,Asbury,2,
2024-11-02,Adrian,4,Albion,0,
2024-11-02,St Vincent,2,Bethany WV,1,
2024-11-02,Brockport St,1,Elmira,0,
2024-11-02,PSU-Berks,1,PSU-Abington,2,O1
2024-11-02,PSU-Harrisburg,5,Bryn Athyn,0,
2024-11-02,Dubuque,1,Central IA,2,
2024-11-02,Merchant Marine,3,Manhattanville,1,
2024-11-02,SUNY Delhi,1,NVU-Johnson,0,
2024-11-02,Mt Union,0,Capital,0,
2024-11-02,Chapman,0,Whittier,3,
2024-11-02,Emory,3,Chicago,2,
2024-11-02,St Olaf,2,Concordia Mhd,0,
2024-11-02,Lake Forest,7,Cornell IA,0,
2024-11-02,WI Superior,1,Crown MN,0,
2024-11-02,Delaware Val,0,Lebanon Val,3,
2024-11-02,Denison,3,Ohio Wesleyan,0,
2024-11-02,DeSales,3,King's PA,0,
2024-11-02,Bryn Mawr,1,Dickinson,2,
2024-11-02,Hollins,0,E Mennonite,4,
2024-11-02,E Texas Bap,0,UT Dallas,3,
2024-11-02,Widener,1,Eastern Univ,2,
2024-11-02,Ferrum,1,Lynchburg,2,
2024-11-02,Lawrence,6,Grinnell,0,
2024-11-02,Washington & Lee,3,Guilford,0,
2024-11-02,Hamline,0,St Mary's MN,2,
2024-11-02,Heidelberg,0,Otterbein,0,
2024-11-02,Hobart & Smith,4,St Lawrence,1,
2024-11-02,Illinois Col,0,Beloit,1,
2024-11-02,Ithaca,3,Rensselaer,0,
2024-11-02,Johns Hopkins,4,Mary Washington,3,
2024-11-02,Catholic,1,Juniata,0,
2024-11-02,Oberlin,2,Kenyon,0,
2024-11-02,Ripon,1,Knox,0,
2024-11-02,La Verne,1,Caltech,0,
2024-11-02,Lewis & Clark,0,Whitman,1,
2024-11-02,Lycoming,1,Elizabethtown,0,
2024-11-02,N Central MN,0,Martin Luther,5,
2024-11-02,Messiah,7,Albright,0,
2024-11-02,MN Morris,2,Bethany Luth,2,
2024-11-02,Stevens,0,Misericordia,1,
2024-11-02,Muskingum,0,Baldwin-Wallace,3,
2024-11-02,Muhlenberg,0,McDaniel,2,
2024-11-02,Pac Lutheran,2,Pacific OR,1,
2024-11-02,Randolph Col,2,Bridgewater VA,4,
2024-11-02,Occidental,1,Redlands,2,
2024-11-02,VA Wesleyan,4,Roanoke,2,
2024-11-02,St Scholastica,1,Gust Adolphus,5,
2024-11-02,Bard,0,Skidmore,3,
2024-11-02,Springfield,2,Smith,0,
2024-11-02,Drew,2,Susquehanna,1,
2024-11-02,Clarkson,0,Union NY,0,
2024-11-02,Ursinus,2,Gettysburg,2,
2024-11-02,Rochester Tech,1,Vassar,2,
2024-11-02,Frank & Marsh,1,Washington MD,0,
2024-11-02,MA Col Lib Arts,0,Bridgewater MA,8,
2024-11-02,Willamette,2,Whitworth,3,
2024-11-02,Goucher,0,Wilkes,2,
2024-11-02,WI Stout,0,WI Eau Claire,1,
2024-11-02,WI LaCrosse,1,WI Stevens Pt,0,
2024-11-02,WI Oshkosh,1,WI Platteville,2,
2024-11-02,WI River Falls,4,WI Whitewater,0,
2024-11-02,Hiram,0,Wittenberg,4,
2024-11-02,Wooster,1,DePauw,0,
2024-11-02,York PA,0,Hood,0,
2024-11-02,Wheaton MA,0,Coast Guard,0,
2024-11-02,Alvernia,1,Stevenson,3,
2024-11-02,FDU Madison,2,Arcadia,2,
2024-11-02,Puget Sound,5,George Fox,0,
2024-11-02,Howard Payne,0,Hardin-Simmons,7,
2024-11-02,Swarthmore,1,Haverford,1,
2024-11-02,John Carroll,0,Ohio Northern,2,
2024-11-02,Macalester,0,Augsburg,1,
2024-11-02,Wilmington OH,3,Marietta,0,
2024-11-02,Le Tourneau,0,M Hardin-Baylor,1,
2024-11-02,MIT,3,Emerson,0,
2024-11-02,Clark MA,1,Babson,0,
2024-11-02,Worcester Tech,2,Mt Holyoke,1,
2024-11-02,RI College,2,W Connecticut,2,
2024-11-02,Carleton MN,2,St Benedict,1,
2024-11-02,Bethel MN,0,St Catherine,3,
2024-11-02,Moravian,0,Scranton,1,
2024-11-02,Sweet Briar,0,Shenandoah,7,
2024-11-02,S Maine,3,Castleton,0,
2024-11-02,Salem MA,0,Westfield St,3,
2024-11-02,MA Maritime,1,Worcester St,3,
2024-11-02,Claremont M.S.,0,Pomona-Pitzer,1,
2024-11-02,Wellesley,2,Salve Regina,0,
2024-11-03,Lesley,0,Husson,3,
2024-11-03,Carnegie Mellon,0,NYU,0,
2024-11-03,Case Western,1,Brandeis,1,
2024-11-03,Trinity TX,4,Centenary,0,
2024-11-03,TX Lutheran,1,Concordia TX,0,
2024-11-03,Lewis & Clark,2,Whitworth,3,
2024-11-03,St Thomas TX,1,Austin Col,1,
2024-11-03,Puget Sound,2,Pacific OR,0,
2024-11-03,Rochester NY,0,Washington StL,2,
2024-11-03,Willamette,1,Whitman,2,
2024-11-03,Pac Lutheran,2,George Fox,1,
2024-11-03,Schreiner,1,Univ Ozarks,1,
2024-11-03,SW Univ TX,2,McMurry,2,
2024-11-04,Whittier,2,Chapman,1,
2024-11-04,Medgar Evers,2,York NY,11,
2024-11-04,St Olaf,1,Augsburg,0,
2024-11-04,St Mary's MN,3,Gust Adolphus,0,
2024-11-05,Hartford,2,Endicott,0,
2024-11-05,IL Tech,8,St Norbert,0,
2024-11-05,U New England,1,Gordon,3,
2024-11-05,Milwaukee Eng,1,Dominican IL,0,
2024-11-05,J&W RI,2,Lasell,0,
2024-11-05,Emmanuel MA,6,Rivier,0,
2024-11-05,Vassar,2,Clarkson,1,
2024-11-05,Smith,0,Emerson,2,
2024-11-05,Frank & Marsh,1,Haverford,0,O1
2024-11-05,Elizabethtown,0,Moravian,1,O2
2024-11-05,Otterbein,3,Heidelberg,2,
2024-11-05,Washington & Lee,3,Roanoke,0,
2024-11-05,VA Wesleyan,3,Shenandoah,2,
2024-11-05,WI Stevens Pt,1,WI River Falls,2,
2024-11-05,WI Eau Claire,3,WI Whitewater,2,O3
2024-11-05,Lynchburg,1,Bridgewater VA,0,
2024-11-05,MIT,2,Coast Guard,1,
2024-11-05,W Connecticut,5,Plymouth St,1,
2024-11-05,Randolph-Macon,1,Guilford,0,
2024-11-05,Skidmore,1,Rochester Tech,0,
2024-11-05,Springfield,0,Worcester Tech,3,
2024-11-05,Dickinson,2,Swarthmore,1,O2
2024-11-05,Babson,3,Wheaton MA,1,
2024-11-05,E Texas Bap,2,Le Tourneau,1,
2024-11-05,Capital,3,Wilmington OH,1,
2024-11-05,E Connecticut,0,Castleton,1,O2
2024-11-05,Drew,2,Catholic,1,
2024-11-05,Yeshiva,10,Medgar Evers,1,
2024-11-06,J&W NC,1,Carolina Univ,2,
2024-11-06,SUNY New Paltz,4,SUNY Fredonia,0,
2024-11-06,Geneseo St,2,St John Fisher,0,
2024-11-06,Methodist,2,Greensboro,0,
2024-11-06,Hope,1,Trine,0,
2024-11-06,Marywood,4,Immaculata,0,
2024-11-06,College of NJ,2,NJ City,0,
2024-11-06,Loras,1,Central IA,0,
2024-11-06,Marymount VA,2,Neumann,1,
2024-11-06,Maryville TN,4,Asbury,2,
2024-11-06,N Central IL,4,Millikin,0,
2024-11-06,Mt St Vincent,0,Sarah Lawrence,0,O3
2024-11-06,Brockport St,0,Nazareth,0,O2
2024-11-06,Cortland St,2,SUNY Oneonta,1,
2024-11-06,PSU-Behrend,6,Mt Aloysius,0,
2024-11-06,Penn Col Tech,0,St Mary's MD,2,
2024-11-06,Simpson IA,1,Wartburg,0,
2024-11-06,Carroll WI,2,Wheaton IL,0,
2024-11-06,Mt St Joseph,1,Hanover,0,
2024-11-06,Pitt-Greensburg,2,PSU-Altoona,1,
2024-11-06,Piedmont,0,Belhaven MS,1,
2024-11-06,Calvin,3,Adrian,0,
2024-11-06,PSU-Harrisburg,4,PSU-Abington,1,
2024-11-06,Brevard,0,S Virginia,0,O3
2024-11-06,WI Superior,4,Crown MN,1,
2024-11-06,DePauw,1,Wooster,0,
2024-11-06,Stevens,3,DeSales,1,
2024-11-06,York PA,4,Eastern Univ,1,
2024-11-06,Misericordia,5,Arcadia,1,
2024-11-06,Rowan,1,Montclair St,2,O2
2024-11-06,Westminster MO,1,Webster,2,O2
2024-11-06,Worcester St,4,Framingham St,0,
2024-11-06,Fitchburg St,1,Salem MA,0,
2024-11-06,Grove City,6,Allegheny,2,
2024-11-06,Messiah,9,Stevenson,0,
2024-11-06,Pomona-Pitzer,1,Whittier,0,
2024-11-06,Rose-Hulman,1,Transylvania,0,
2024-11-06,Farmingdale,2,Merchant Marine,0,
2024-11-06,Denison,1,Wittenberg,2,
2024-11-06,Greenville,2,Spalding,1,
2024-11-06,Westminster PA,1,St Vincent,0,
2024-11-06,Bethany Luth,5,Northwestern MN,1,
2024-11-06,Cal Lutheran,1,Claremont M.S.,2,
2024-11-06,Willamette,1,Pacific OR,1,
2024-11-07,Hardin-Simmons,4,E Texas Bap,0,
2024-11-07,John Carroll,1,Capital,0,
2024-11-07,Lycoming,2,Moravian,1,
2024-11-07,MIT,1,Babson,0,
2024-11-07,MA Boston,1,W Connecticut,2,
2024-11-07,Ohio Northern,2,Otterbein,1,
2024-11-07,St Catherine,3,St Olaf,1,
2024-11-07,Carleton MN,0,St Mary's MN,1,
2024-11-07,Scranton,5,Drew,0,
2024-11-07,S Maine,2,Castleton,0,
2024-11-07,WI Platteville,2,WI Eau Claire,1,
2024-11-07,WI LaCrosse,3,WI River Falls,0,
2024-11-07,Emerson,0,Worcester Tech,1,
2024-11-08,Five Towns,13,Medgar Evers,0,
2024-11-08,Sewanee,2,Centre,0,
2024-11-08,Lake Forest,1,Beloit,0,
2024-11-08,Berry,0,Rhodes,3,
2024-11-08,Salisbury,0,Chris Newport,4,
2024-11-08,Trinity TX,1,SW Univ TX,0,
2024-11-08,Grinnell,0,Lawrence,1,
2024-11-08,Concordia TX,1,TX Lutheran,2,
2024-11-08,UC Santa Cruz,3,Mary Washington,2,
2024-11-08,Bridgewater MA,3,Fitchburg St,1,
2024-11-08,McDaniel,1,Frank & Marsh,2,
2024-11-08,Ithaca,2,Skidmore,0,
2024-11-08,Johns Hopkins,3,Dickinson,0,
2024-11-08,Lynchburg,2,VA Wesleyan,3,
2024-11-08,Randolph-Macon,0,Washington & Lee,4,
2024-11-08,Hobart & Smith,2,Vassar,0,
2024-11-08,Westfield St,3,Worcester St,0,
2024-11-08,Howard Payne,1,M Hardin-Baylor,2,
2024-11-08,Grace Chr,0,Maranatha Bap,2,
2024-11-09,Lehman,0,John Jay,4,
2024-11-09,Wesleyan CT,2,Colby,3,
2024-11-09,Husson,4,SUNY Delhi,0,
2024-11-09,Tufts,1,Amherst,2,
2024-11-09,Hartford,6,Gordon,0,
2024-11-09,Geneseo St,1,Nazareth,0,
2024-11-09,Westminster PA,3,Grove City,4,
2024-11-09,Calvin,4,Hope,0,
2024-11-09,Ohio Northern,3,John Carroll,2,
2024-11-09,Lake Forest,1,Lawrence,2,O1
2024-11-09,Scranton,3,Lycoming,0,
2024-11-09,Marymount VA,0,Marywood,2,
2024-11-09,Maryville TN,1,Belhaven MS,0,
2024-11-09,MIT,3,Worcester Tech,0,
2024-11-09,Messiah,4,York PA,0,
2024-11-09,Methodist,2,S Virginia,0,
2024-11-09,College of NJ,4,Montclair St,1,
2024-11-09,Mt St Vincent,1,Farmingdale,2,
2024-11-09,SUNY New Paltz,2,Cortland St,0,
2024-11-09,N Central IL,2,Carroll WI,1,O3
2024-11-09,PSU-Behrend,4,Pitt-Greensburg,0,
2024-11-09,Claremont M.S.,1,Pomona-Pitzer,0,
2024-11-09,Mt St Joseph,1,Rose-Hulman,0,O1
2024-11-09,St Mary's MN,1,St Catherine,3,
2024-11-09,PSU-Harrisburg,0,St Mary's MD,0,O2
2024-11-09,Loras,3,Simpson IA,2,
2024-11-09,S Maine,3,W Connecticut,0,
2024-11-09,Misericordia,1,Stevens,0,
2024-11-09,Greenville,2,Webster,1,
2024-11-09,WI LaCrosse,2,WI Platteville,1,
2024-11-09,Bethany Luth,0,WI Superior,4,
2024-11-09,DePauw,2,Wittenberg,1,
2024-11-09,Great Lakes Chr,3,Maranatha Bap,0,
2024-11-09,IL Tech,6,Milwaukee Eng,1,
2024-11-09,J&W RI,1,Emmanuel MA,2,
2024-11-09,Bob Jones,3,Toccoa Falls,0,
2024-11-09,Case Western,1,Carnegie Mellon,3,
2024-11-09,Chicago,1,Washington StL,1,
2024-11-09,Lewis & Clark,0,George Fox,1,
2024-11-09,Emory,1,Rochester NY,1,
2024-11-09,Brandeis,1,NYU,2,
2024-11-09,Whitworth,0,Pac Lutheran,2,
2024-11-09,Linfield,1,Willamette,1,
2024-11-09,Whitman,1,Puget Sound,1,
2024-11-10,Johns Hopkins,2,Frank & Marsh,0,
2024-11-10,Hardin-Simmons,1,M Hardin-Baylor,0,
2024-11-10,Ithaca,1,Hobart & Smith,0,O3
2024-11-10,Rhodes,0,Sewanee,4,
2024-11-10,TX Lutheran,0,Trinity TX,1,O2
2024-11-10,VA Wesleyan,0,Washington & Lee,1,
2024-11-10,Bridgewater MA,3,Westfield St,2,
2024-11-10,Colby,0,Amherst,1,O3
2024-11-10,UC Santa Cruz,2,Chris Newport,0,
2024-11-10,Pacific OR,0,Lewis & Clark,0,
2024-11-10,Whitworth,0,Puget Sound,3,
2024-11-10,George Fox,0,Linfield,3,
2024-11-10,Whitman,0,Pac Lutheran,1,
2024-11-12,N Central MN,1,Providence MB,3,
2024-11-12,Crown MN,4,Faith Bap,1,
2024-11-13,Crown MN,1,Providence MB,2,O3
2024-11-15,Carlow,0,Shaw NC,7,
2024-11-15,Calvin,4,Greenville,0,
2024-11-15,Lawrence,0,Chicago,4,
2024-11-15,J&W NC,0,NH Tech,1,
2024-11-16,Washington & Lee,3,Farmingdale,0,
2024-11-16,NYU,7,Husson,1,
2024-11-16,Hobart & Smith,2,PSU-Harrisburg,1,
2024-11-16,College of NJ,2,Bridgewater MA,0,
2024-11-16,Misericordia,3,Grove City,1,
2024-11-16,Carnegie Mellon,4,Mt St Joseph,0,
2024-11-16,MIT,3,Geneseo St,1,
2024-11-16,Emory,6,Methodist,0,
2024-11-16,Chris Newport,12,John Jay,0,
2024-11-16,Scranton,3,Marywood,1,
2024-11-16,Rochester NY,3,Emmanuel MA,1,
2024-11-16,N Central IL,1,IL Tech,3,
2024-11-16,Rowan,0,Tufts,1,
